TreatmentId,Treatment,CadreId,Cadre,TimeByPatient
24310,PNLS-PTME-Femmes enceintes ou allaitantes testées,7,INFIRMIER,0
24311,PNLS-PTME-Femmes enceintes ou allaitantes VIH+,7,INFIRMIER,0
24312,PNLS-PTME-Femmes enceintes ou allaitantes VIH+ ayant bénéficié d’un appui nutritionnel,7,INFIRMIER,0
24313,PNLS-PTME-Femmes enceintes ou allaitantes VIH+ ayant bénéficié d’une évaluation et conseils nutritionnels,7,INFIRMIER,0
24314,PNLS-PTME-Femmes enceintes ou allaitantes VIH+ ayant bénéficié du screening SGBV,7,INFIRMIER,0
24315,PNLS-PTME-Femmes enceintes ou allaitantes VIH+ dépistées malnutries,7,INFIRMIER,0
24316,PNLS-PTME-Femmes enceintes ou allaitantes VIH+ et informées de leurs résultats,7,INFIRMIER,0
24317,PNLS-PTME-Femmes enceintes positives à la syphilis qui ont reçu le traitement lors des CPN (Benzathine pénicilline 2.4 mUIM ou autre à spécifier),7,INFIRMIER,0
24318,PNLS-PTME-Femmes enceintes positives au Determine syphilis et qui ont bénéficié du dépistage au RPR,7,INFIRMIER,0
24319,PNLS-PTME-Femmes enceintes positives au RPR,7,INFIRMIER,0
24320,PNLS-PTME-Femmes enceintes reçues en consultation CPN et qui ont bénéficié du dépistage de la syphilis (lors de la 1ère CPN),7,INFIRMIER,0
24321,PNLS-PTME-Femmes enceintes reçues en consultation CPN pour lesquelles le dépistage de la syphilis est positif au Determine syphilis,7,INFIRMIER,0
24322,PNLS-PTME-Femmes enceintes testées VIH+ mises sous ARV OPTION B+,7,INFIRMIER,0
24323,PNLS-PTME-Femmes enceintes testées VIH+ mises sous ARV pour leur propre santé,7,INFIRMIER,0
24324,PNLS-PTME-Femmes enceintes testées VIH+ mises sous prophylaxie ARV (AZT/AZT+3TC+NVP),7,INFIRMIER,0
24325,PNLS-PTME-Femmes enceintes VIH+ ayant accouché à la maternité,7,INFIRMIER,0
24326,PNLS-PTME-Femmes enceintes VIH+ ayant accouché mises sous ARV à la CPN,7,INFIRMIER,0
24327,PNLS-PTME-Femmes enc. ou allaitantes conseillées-service,7,INFIRMIER,0
24328,PNLS-PTME-Femmes enc. ou allaitantes informées des résultats-service,7,INFIRMIER,0
24329,PNLS-PTME-Femmes enc. ou allaitantes testées-service,7,INFIRMIER,0
24330,PNLS-PTME-Femmes enc. ou allaitantes VIH+ et informées de leurs résultats-service,7,INFIRMIER,0
24331,PNLS-PTME-Femmes enc. ou allaitantes VIH+ service,7,INFIRMIER,0
24332,PNLS-PTME-Femmes VIH+ ayant opté pour l’allaitement maternel exclusif (AME),7,INFIRMIER,0
24333,PNLS-PTME-Femmes VIH+ mises sous une méthode de PF en plus du préservatif (double protection),7,INFIRMIER,0
24334,PNLS-PTME-Nouveaux cas reçus au cours du mois,7,INFIRMIER,0
24335,PNLS-PTME-Partenaires masculins conseillés,7,INFIRMIER,0
24336,PNLS-PTME-Partenaires masculins dépistés VIH+,7,INFIRMIER,0
24337,PNLS-PTME-Partenaires masculins dépistés VIH+ et informés de leurs résultats,7,INFIRMIER,0
24338,PNLS-PTME-Partenaires masculins enrôlés dans le service de PEC,7,INFIRMIER,0
24339,PNLS-PTME-Partenaires masculins informés des résultats,7,INFIRMIER,0
24340,PNLS-PTME-Partenaires masculins testés,7,INFIRMIER,0
24341,PNLS-PTME-Total femmes enceintes ouallaitantes reçues dans la structure,7,INFIRMIER,0
24342,PNLT-10-RT TB MR/RR confirmes cas enregistre,7,INFIRMIER,0
24343,PNLT-10-RT TB MR/RR confirmes Decedes,7,INFIRMIER,0
24344,PNLT-10-RT TB MR/RR confirmes Echecs,7,INFIRMIER,0
24345,PNLT-10-RT TB MR/RR confirmes Gueris,7,INFIRMIER,0
24346,PNLT-10-RT TB MR/RR confirmes Non evalues,7,INFIRMIER,0
24347,PNLT-10-RT TB MR/RR confirmes Perdus de vue,7,INFIRMIER,0
24348,PNLT-10-RT TB MR/RR confirmes Traitement termine,7,INFIRMIER,0
24349,PNLT-10-RT TB MR/RR non confirmes cas enregistre,7,INFIRMIER,0
24350,PNLT-10-RT TB MR/RR non confirmes Decedes,7,INFIRMIER,0
24351,PNLT-10-RT TB MR/RR non confirmes Echecs,7,INFIRMIER,0
24352,PNLT-10-RT TB MR/RR non confirmes Gueris,7,INFIRMIER,0
24353,PNLT-10-RT TB MR/RR non confirmes Non evalues,7,INFIRMIER,0
24354,PNLT-10-RT TB MR/RR non confirmes Perdus de vue,7,INFIRMIER,0
24355,PNLT-10-RT TB MR/RR non confirmes Traitement termine,7,INFIRMIER,0
24356,PNLT-10-RT TB MR/RR VIH+ cas enregistre,7,INFIRMIER,0
24357,PNLT-10-RT TB MR/RR VIH+ Decedes,7,INFIRMIER,0
24358,PNLT-10-RT TB MR/RR VIH+ Echecs,7,INFIRMIER,0
24359,PNLT-10-RT TB MR/RR VIH+ Gueris,7,INFIRMIER,0
24360,PNLT-10-RT TB MR/RR VIH+ Non evalues,7,INFIRMIER,0
24361,PNLT-10-RT TB MR/RR VIH+ Perdus de vue,7,INFIRMIER,0
24362,PNLT-10-RT TB MR/RR VIH+ Traitement termine,7,INFIRMIER,0
24363,PNLT-11-Patient Examen frottis-Attendus,7,INFIRMIER,0
24364,PNLT-11-Patient Examen frottis-Negatifs,7,INFIRMIER,0
24365,PNLT-11-Patient Examen frottis-Positifs,7,INFIRMIER,0
24366,PNLT-11-Patient Examen frottis-Realises,7,INFIRMIER,0
24367,PNLT-1-Nombre de presumes TB,7,INFIRMIER,0
24368,PNLT-1-Population couverte,7,INFIRMIER,0
24369,PNLT-1-Population totale,7,INFIRMIER,0
24370,PNLT-2-Antecedants inconnus (11),7,INFIRMIER,0
24371,PNLT-2-Cas incidents Total(NP er R) (12),7,INFIRMIER,0
24372,PNLT-2-Cas incidents Total(NP er R)-Age,7,INFIRMIER,0
24373,PNLT-2-Cas incident Total-sexe,7,INFIRMIER,0
24374,PNLT-2-Cas Total(13),7,INFIRMIER,0
24375,PNLT-2-TB extra pulmonaire-Nouveau patient (8),7,INFIRMIER,0
24376,PNLT-2-TB extra pulmonaire-Nouveau patient-sexe,7,INFIRMIER,0
24377,PNLT-2-TB extra pulmonaire- Patient deja traite- Hors Rechutes (10),7,INFIRMIER,0
24378,PNLT-2-TB extra pulmonaire- Patient deja traite-Rechutes (9),7,INFIRMIER,0
24379,PNLT-2-TB extra pulmonaire- Patient deja traite-Rechutes-sexe,7,INFIRMIER,0
24380,PNLT-2-TB pulmonaire cliniquement diagnostiquée- Nouveau patient (5),7,INFIRMIER,0
24381,PNLT-2-TB pulmonaire cliniquement diagnostiquée- Nouveau patient-Sexe,7,INFIRMIER,0
24382,PNLT-2-TB pulmonaire cliniquement diagnostiquée- Patient deja traite-Hors Rechutes (7),7,INFIRMIER,0
24383,PNLT-2-TB pulmonaire cliniquement diagnostiquée- Patient deja traite-Rechutes (6),7,INFIRMIER,0
24384,PNLT-2-TB pulmonaire cliniquement diagnostiquée- Patient deja traite-Rechutes -Sexe,7,INFIRMIER,0
24385,PNLT-2-TB Pulmonaires bacteriologiquement confirme- Nouveaux patients (2),7,INFIRMIER,0
24386,PNLT-2-TB Pulmonaires bacteriologiquement confirme- Nouveaux patients -Sexe,7,INFIRMIER,0
24387,PNLT-2-TB Pulmonaires bacteriologiquement confirme-Patient deja traite-Hors Rechute (4),7,INFIRMIER,0
24388,PNLT-2-TB Pulmonaires bacteriologiquement confirme-Patient deja traite-Rechute (3),7,INFIRMIER,0
24389,PNLT-2-TB Pulmonaires bacteriologiquement confirme-Patient deja traite-Rechute -Sexe,7,INFIRMIER,0
24390,PNLT-3-Cas recus des agents/volotaires communautaires,7,INFIRMIER,0
24391,PNLT-3-Malades enregistres dans la structure-Total,7,INFIRMIER,0
24392,PNLT-3-Patients commencant le traitement recevant suivi communautaire,7,INFIRMIER,0
24393,PNLT-4-Examens frottis effectues (NP et rechutes),7,INFIRMIER,0
24394,PNLT-4-Examens frottis positifs (NP et rechutes),7,INFIRMIER,0
24395,PNLT-4-Invalide/aucun résultat/erreur (I),7,INFIRMIER,0
24396,"PNLT-4-MTB détecté, résistance à rifampicine détectée(RR)",7,INFIRMIER,0
24397,"PNLT-4-MTB détecté, résistance à rifampicine indéterminée(TI)",7,INFIRMIER,0
24398,"PNLT-4-MTB détecté, résistance à rifampicine non détectée(T)",7,INFIRMIER,0
24399,PNLT-4-MTB non détecté(N),7,INFIRMIER,0
24400,PNLT-4-Présumés soumis au Xpert MTB/RIF,7,INFIRMIER,0
24401,PNLT-4-Presumes Tb avec frottis positif,7,INFIRMIER,0
24402,PNLT-4-Presumes TB soumis a Ziehl/Auramine,7,INFIRMIER,0
24403,PNLT-5-Patient TB Testé au VIH (connaissant leur statut),7,INFIRMIER,0
24404,PNLT-5-Patient TB VIH+,7,INFIRMIER,0
24405,PNLT-5-Patient TB VIH+ sous cotrimoxazole,7,INFIRMIER,0
24406,PNLT-5-Patient TB VIH+ sous TARV,7,INFIRMIER,0
24407,PNLT-5-PVVIH avec recherche de la TB,7,INFIRMIER,0
24408,PNLT-5-PVVIH exclus de la TB,7,INFIRMIER,0
24409,PNLT-5-PVVIH mis sous l'INH,7,INFIRMIER,0
24410,PNLT-6-Nouveaux Patients-Cas confirmes TB MR/RR,7,INFIRMIER,0
24411,PNLT-6-Nouveaux Patients-Cas confirmes TB XDR,7,INFIRMIER,0
24412,PNLT-6-Nouveaux Patients-Cas presume TB MR/RR,7,INFIRMIER,0
24413,PNLT-6-Patient mis en traitement-Cas confirmes TB MR/RR,7,INFIRMIER,0
24414,PNLT-6-Patient mis en traitement-Cas confirmes TB XDR,7,INFIRMIER,0
24415,PNLT-6-Patient mis en traitement-Cas presume TB MR/RR,7,INFIRMIER,0
24416,PNLT-6-Patient Total-Cas confirmes TB MR/RR,7,INFIRMIER,0
24417,PNLT-6-Patient Total-Cas confirmes TB XDR,7,INFIRMIER,0
24418,PNLT-6-Patient Total-Cas presume TB MR/RR,7,INFIRMIER,0
24419,PNLT-6-Traitement deuxieme intention-Cas confirmes TB MR/RR,7,INFIRMIER,0
24420,PNLT-6-Traitement deuxieme intention-Cas confirmes TB XDR,7,INFIRMIER,0
24421,PNLT-6-Traitement deuxieme intention-Cas presume TB MR/RR,7,INFIRMIER,0
24422,PNLT-6-Traitement premiere intention-Cas confirmes TB MR/RR,7,INFIRMIER,0
24423,PNLT-6-Traitement premiere intention-Cas confirmes TB XDR,7,INFIRMIER,0
24424,PNLT-6-Traitement premiere intention-Cas presume TB MR/RR,7,INFIRMIER,0
24425,PNLT-7-Enfants de 0-5 ans sou INH,7,INFIRMIER,0
24426,PNLT-7-Prise en Charge-Total Patients,7,INFIRMIER,0
24427,PNLT-7-Prise en Charge-traitement 1e intention,7,INFIRMIER,0
24428,PNLT-7-Prise en Charge-traitement initial,7,INFIRMIER,0
24429,PNLT-8-Nombre de Patients TB,7,INFIRMIER,0
24430,PNLT-8-Nombre de Patients TB Traites,7,INFIRMIER,0
24431,PNLT-9-Suivi communautaire cas enregistre,7,INFIRMIER,0
24432,PNLT-9-Suivi communautaire Decedes,7,INFIRMIER,0
24433,PNLT-9-Suivi communautaire Echecs,7,INFIRMIER,0
24434,PNLT-9-Suivi communautaire Gueris,7,INFIRMIER,0
24435,PNLT-9-Suivi communautaire Non evalues,7,INFIRMIER,0
24436,PNLT-9-Suivi communautaire Perdus de vue,7,INFIRMIER,0
24437,PNLT-9-Suivi communautaire Traitement termine,7,INFIRMIER,0
24438,PNLT-9-TB Antecedent Inconnu cas enregistre total,7,INFIRMIER,0
24439,PNLT-9-TB Antecedent Inconnu Decedes,7,INFIRMIER,0
24440,PNLT-9-TB Antecedent Inconnu Echecs,7,INFIRMIER,0
24441,PNLT-9-TB Antecedent inconnu Gueris,7,INFIRMIER,0
24442,PNLT-9-TB Antecedent Inconnu Non evalues,7,INFIRMIER,0
24443,PNLT-9-TB Antecedent Inconnu Perdus de vue,7,INFIRMIER,0
24444,PNLT-9-TB Antedecent Inconnu Traitement termine,7,INFIRMIER,0
24445,PNLT-9-TB Enregistre cas enregistre total,7,INFIRMIER,0
24446,PNLT-9-TB Enregistre Decedes,7,INFIRMIER,0
24447,PNLT-9-TB Enregistre Echecs,7,INFIRMIER,0
24448,PNLT-9-TB Enregistre Gueris,7,INFIRMIER,0
24449,PNLT-9-TB Enregistre Non evalues,7,INFIRMIER,0
24450,PNLT-9-TB Enregistre Perdus de vue,7,INFIRMIER,0
24451,PNLT-9-TB Enregistre Traitement termine,7,INFIRMIER,0
24452,PNLT-9-TB Extra pulmonaire TEP cas enregistre total,7,INFIRMIER,0
24453,PNLT-9-TB Extra pulmonaire TEP Decedes,7,INFIRMIER,0
24454,PNLT-9-TB Extra pulmonaire TEP Non evalues,7,INFIRMIER,0
24455,PNLT-9-TB Extra pulmonaire TEP Perdus de vue,7,INFIRMIER,0
24456,PNLT-9-TB Extra pulmonaire TEP Traitement termine,7,INFIRMIER,0
24457,PNLT-9-TB pulmonaire TP+ cas enregistre total,7,INFIRMIER,0
24458,PNLT-9-TB pulmonaire TP/C cas enregistre total,7,INFIRMIER,0
24459,PNLT-9-TB pulmonaire TP/C Decedes,7,INFIRMIER,0
24460,PNLT-9-TB pulmonaire TP/C Non evalues,7,INFIRMIER,0
24461,PNLT-9-TB pulmonaire TP/C Perdus de vue,7,INFIRMIER,0
24462,PNLT-9-TB pulmonaire TP/C Traitement termine,7,INFIRMIER,0
24463,PNLT-9-TB pulmonaire TP+ Decedes,7,INFIRMIER,0
24464,PNLT-9-TB pulmonaire TP+ Echecs,7,INFIRMIER,0
24465,PNLT-9-TB pulmonaire TP+ Gueris,7,INFIRMIER,0
24466,PNLT-9-TB pulmonaire TP+ Non evalues,7,INFIRMIER,0
24467,PNLT-9-TB pulmonaire TP+ Perdus de vue,7,INFIRMIER,0
24468,PNLT-9-TB pulmonaire TP+ Traitement termine,7,INFIRMIER,0
24469,PNLT-9-TB/VIH+ Autre cas enregistre,7,INFIRMIER,0
24470,PNLT-9-TB/VIH+ Autre Decedes,7,INFIRMIER,0
24471,PNLT-9-TB/VIH+ Autre Echecs,7,INFIRMIER,0
24472,PNLT-9-TB/VIH+ Autre Non evalues,7,INFIRMIER,0
24473,PNLT-9-TB/VIH+ Autre Perdus de vue,7,INFIRMIER,0
24474,PNLT-9-TB/VIH+ Autre Traitement termine,7,INFIRMIER,0
24475,PNLT-9-TB/VIH+ Nvx&Rechute cas enregistre,7,INFIRMIER,0
24476,PNLT-9-TB/VIH+ Nvx&Rechute Decedes,7,INFIRMIER,0
24477,PNLT-9-TB/VIH+ Nvx&Rechute Echecs,7,INFIRMIER,0
24478,PNLT-9-TB/VIH+ Nvx&Rechute Gueris,7,INFIRMIER,0
24479,PNLT-9-TB/VIH+ Nvx&Rechute Non evalues,7,INFIRMIER,0
24480,PNLT-9-TB/VIH+ Nvx&Rechute Perdus de vue,7,INFIRMIER,0
24481,PNLT-9-TB/VIH+ Nvx&Rechute Traitement termine,7,INFIRMIER,0
24482,Population de l'aire de la santé,7,INFIRMIER,0
24483,S 1.1 Campagne de CCC fournissant des messages de santé clés ciblant surtout les femmes et les filles,7,INFIRMIER,0
24484,S 1.1 Cas VBG référés,7,INFIRMIER,0
24485,S 1.1 Cas VBG référés au service psychosocial (en groupe),7,INFIRMIER,0
24486,S 1.1 Victime ayant recu kit PEP Cefixine,7,INFIRMIER,0
24487,S 1.2 Acteur : Femme,7,INFIRMIER,0
24488,S 1.2 Acteur : Mari / Partenaire intime,7,INFIRMIER,0
24489,S 1.2 Acteur : Membre de famille,7,INFIRMIER,0
24490,S 1.2 Acteur : Pas connu/ ne peut pas identifier,7,INFIRMIER,0
24491,S 1.2 Acteur : Quelqu'un connu ( pas membre de famille),7,INFIRMIER,0
24492,S 1.3 Cas Violence10 - 17 ans,7,INFIRMIER,0
24493,S 1.3 Cas Violence < 10 ans,7,INFIRMIER,0
24494,S 1.3 Cas Violence 18 ans +,7,INFIRMIER,0
24495,S 2.1 ACT USAID Distribué > 13 ans,7,INFIRMIER,0
24496,S 2.1 ACT USAID Distribué 1 - 5 ans,7,INFIRMIER,0
24497,S 2.1 ACT USAID Distribué < 1 an,7,INFIRMIER,0
24498,S 2.1 ACT USAID Distribué 6 - 13 ans,7,INFIRMIER,0
24499,S 2.1 Enfant ( ‹ 5 ans) présentantant la diarrhée et soignés avc SRO,7,INFIRMIER,0
24500,S 2.1 Nbre de TDR  distribués à des établissements de santé,7,INFIRMIER,0
24501,S 2.1 Nbre Fosa avec rupture de stock SRO,7,INFIRMIER,0
24502,S 2.1 Nbre Fosa avec rupture de stock ZINC,7,INFIRMIER,0
24503,S 2.1 Nbre FOSA ayant connu la rupture de stock des :ASAQ ( Artesunate+ Amodiaquine) 25 mg (<1 an),7,INFIRMIER,0
24504,S 2.1 Nbre FOSA ayant connu la rupture de stock des :ASAQ ( Artesunate+ Amodiaquine) 50 mg (1 - 5 ans),7,INFIRMIER,0
24505,S 2.1 Nbre sites de soins communautaires avec rupture de stock SRO,7,INFIRMIER,0
24506,S 2.1 Nbre sites de soins communautaires avec rupture de stock Zinc,7,INFIRMIER,0
24507,S 2.2 CS registres de stock exacts mis à jour,7,INFIRMIER,0
24508,S 2.2 Enfants de plus de 6 mois supplémentés en Vit A,7,INFIRMIER,0
24509,S 2.2 Femme allaitante supplémentée en fer + acide folique,7,INFIRMIER,0
24510,S 2.2 Femme enceinte supplémentée en fer + acide folique,7,INFIRMIER,0
24511,S 2.2 Nbre de naissances réanimées mais décédées,7,INFIRMIER,0
24512,S 2.2 Nbre Structure de sante en rupture de stock Fer+acide folique,7,INFIRMIER,0
24513,S 2.2 Nouveaux nés ayant été visités dans les 3 jours du post partum,7,INFIRMIER,0
24514,S 2.2 Séance de démonstration culinaire réalisée,7,INFIRMIER,0
24515,T 3.1 Abacavir/Lamivudine 600/300 Mg (Abc/3Tc) 30 Ces - Jours rupture de stock,7,INFIRMIER,0
24516,T 3.1 Abacavir/Lamivudine 600/300 Mg (Abc/3Tc) 30 Ces - Quantité consommée,7,INFIRMIER,0
24517,T 3.1 Abacavir/Lamivudine 600/300 Mg (Abc/3Tc) 30 Ces - Stock disponible utilisable,7,INFIRMIER,0
24518,T 3.1 Abacavir/Lamivudine 600/300 Mg (Abc/3Tc) 30 Ces  - Quantité perdue,7,INFIRMIER,0
24519,T 3.1 Abacavir/Lamivudine 60/30 Mg (Abc/3Tc) 60 Ces - Jours rupture de stock,7,INFIRMIER,0
24520,T 3.1 Abacavir/Lamivudine 60/30 Mg (Abc/3Tc) 60 Ces - Quantité consommée,7,INFIRMIER,0
24521,T 3.1 Abacavir/Lamivudine 60/30 Mg (Abc/3Tc) 60 Ces - Quantité perdue,7,INFIRMIER,0
24522,T 3.1 Abacavir/Lamivudine 60/30 Mg (Abc/3Tc) 60 Ces - Stock disponible utilisable,7,INFIRMIER,0
24523,T 3.1 Abacavir/Lamivudine 60/30 Mg (Abc/3Tc) 60 Ces  - Quantité perdue,7,INFIRMIER,0
24524,"T 3.1 Acetyl Salicylate De Lysine, 1G - Jours rupture de stock",7,INFIRMIER,0
24525,"T 3.1 Acetyl Salicylate De Lysine, 1G - Quantité consommée",7,INFIRMIER,0
24526,"T 3.1 Acetyl Salicylate De Lysine, 1G - Quantité perdue",7,INFIRMIER,0
24527,"T 3.1 Acetyl Salicylate De Lysine, 1G - Stock disponible utilisable",7,INFIRMIER,0
24528,"T 3.1 Aluminium Hydroxyde, 300Mg+ Trisilicate De Mg 250Mg Tab, 1000, Vrac - Jours rupture de stock",7,INFIRMIER,0
24529,"T 3.1 Aluminium Hydroxyde, 300Mg+ Trisilicate De Mg 250Mg Tab, 1000, Vrac - Quantité consommée",7,INFIRMIER,0
24530,"T 3.1 Aluminium Hydroxyde, 300Mg+ Trisilicate De Mg 250Mg Tab, 1000, Vrac - Quantité perdue",7,INFIRMIER,0
24531,"T 3.1 Aluminium Hydroxyde, 300Mg+ Trisilicate De Mg 250Mg Tab, 1000, Vrac - Stock disponible utilisable",7,INFIRMIER,0
24532,"T 3.1 Aluminium Hydroxyde a, 1000, Vrac  - Quantité perdue",7,INFIRMIER,0
24533,"T 3.1 Amoxicilline 1G, Injectable - Jours rupture de stock",7,INFIRMIER,0
24534,"T 3.1 Amoxicilline 1G, Injectable - Quantité consommée",7,INFIRMIER,0
24535,"T 3.1 Amoxicilline 1G, Injectable - Quantité perdue",7,INFIRMIER,0
24536,"T 3.1 Amoxicilline 1G, Injectable - Stock disponible utilisable",7,INFIRMIER,0
24537,"T 3.1 Amoxicilline 1G, Injectable  - Quantité perdue",7,INFIRMIER,0
24538,"T 3.1 Amoxycilline, 250Mg/5Ml, 100Ml, Flacon, Unite - Jours rupture de stock",7,INFIRMIER,0
24539,"T 3.1 Amoxycilline, 250Mg/5Ml, 100Ml, Flacon, Unite - Quantité consommée",7,INFIRMIER,0
24540,"T 3.1 Amoxycilline, 250Mg/5Ml, 100Ml, Flacon, Unite - Quantité perdue",7,INFIRMIER,0
24541,"T 3.1 Amoxycilline, 250Mg/5Ml, 100Ml, Flacon, Unite - Stock disponible utilisable",7,INFIRMIER,0
24542,"T 3.1 Amoxycilline, 250Mg/5Ml, 100Ml, Flacon, Unite  - Quantité perdue",7,INFIRMIER,0
24543,"T 3.1 Ampicilline, 1G, Vial, Unite - Jours rupture de stock",7,INFIRMIER,0
24544,"T 3.1 Ampicilline, 1G, Vial, Unite - Quantité consommée",7,INFIRMIER,0
24545,"T 3.1 Ampicilline, 1G, Vial, Unite - Quantité perdue",7,INFIRMIER,0
24546,"T 3.1 Ampicilline, 1G, Vial, Unite - Stock disponible utilisable",7,INFIRMIER,0
24547,"T 3.1 Ampicilline, 1G, Vial, Unite  - Quantité perdue",7,INFIRMIER,0
24548,T 3.1 Artemether + Lumefantrine 20 Mg/120 Mg Cés - Stock disponible utilisable,7,INFIRMIER,0
24549,T 3.1 Artemether + Lumefantrine 20 Mg/120 Mg Comprime - Quantité consommée,7,INFIRMIER,0
24550,T 3.1 Artemether + Lumefantrine 20 Mg/120 Mg Comprime - Quantité perdue,7,INFIRMIER,0
24551,T 3.1 Artemether + Lumefantrine 20 Mg/120 Mg Comprime  - Jours rupture de stock,7,INFIRMIER,0
24552,T 3.1 Artesunate Suppositoires 50 Mg - Jours rupture de stock,7,INFIRMIER,0
24553,T 3.1 Artesunate Suppositoires 50 Mg - Quantité consommée,7,INFIRMIER,0
24554,T 3.1 Artesunate Suppositoires 50 Mg - Quantité perdue,7,INFIRMIER,0
24555,T 3.1 Artesunate Suppositoires 50 Mg - Stock disponible utilisable,7,INFIRMIER,0
24556,"T 3.1 Catheter Court Iv Avec n, U.U., 18G, Unite  - Quantité perdue",7,INFIRMIER,0
24557,"T 3.1 Catheter Court Iv Avec Site D'Injection, U.U., 18G, Unite - Jours rupture de stock",7,INFIRMIER,0
24558,"T 3.1 Catheter Court Iv Avec Site D'Injection, U.U., 18G, Unite - Quantité consommée",7,INFIRMIER,0
24559,"T 3.1 Catheter Court Iv Avec Site D'Injection, U.U., 18G, Unite - Quantité perdue",7,INFIRMIER,0
24560,"T 3.1 Catheter Court Iv Avec Site D'Injection, U.U., 18G, Unite - Stock disponible utilisable",7,INFIRMIER,0
24561,"T 3.1 Catheter Court Iv Avec Site D'Injection, U.U., 24G, Unite - Jours rupture de stock",7,INFIRMIER,0
24562,"T 3.1 Catheter Court Iv Avec Site D'Injection, U.U., 24G, Unite - Quantité consommée",7,INFIRMIER,0
24563,"T 3.1 Catheter Court Iv Avec Site D'Injection, U.U., 24G, Unite - Quantité perdue",7,INFIRMIER,0
24564,"T 3.1 Catheter Court Iv Avec Site D'Injection, U.U., 24G, Unite - Stock disponible utilisable",7,INFIRMIER,0
24565,"T 3.1 Catheter Court Iv  U.U., 24G, Unite  - Quantité perdue",7,INFIRMIER,0
24566,"T 3.1 Chloramphenicol Sodium Succinate, 1G, Vial, Unite - Jours rupture de stock",7,INFIRMIER,0
24567,"T 3.1 Chloramphenicol Sodium Succinate, 1G, Vial, Unite - Quantité consommée",7,INFIRMIER,0
24568,"T 3.1 Chloramphenicol Sodium Succinate, 1G, Vial, Unite - Quantité perdue",7,INFIRMIER,0
24569,"T 3.1 Chloramphenicol Sodium Succinate, 1G, Vial, Unite - Stock disponible utilisable",7,INFIRMIER,0
24570,"T 3.1 Chlorhexidine Digluconate 7,1%, 10Gr, Gel, Tube, Unite - Jours rupture de stock",7,INFIRMIER,0
24571,"T 3.1 Chlorhexidine Digluconate 7,1%, 10Gr, Gel, Tube, Unite - Quantité consommée",7,INFIRMIER,0
24572,"T 3.1 Chlorhexidine Digluconate 7,1%, 10Gr, Gel, Tube, Unite - Quantité perdue",7,INFIRMIER,0
24573,"T 3.1 Chlorhexidine Digluconate 7,1%, 10Gr, Gel, Tube, Unite - Stock disponible utilisable",7,INFIRMIER,0
24574,"T 3.1 Chlorhexidine Digluconate Gel, Tube, Unite - Quantité perdue",7,INFIRMIER,0
24575,"T 3.1 Chlorure De Sodium, 0.9%, 500Ml, Perfusion, Unite - Jours rupture de stock",7,INFIRMIER,0
24576,"T 3.1 Chlorure De Sodium, 0.9%, 500Ml, Perfusion, Unite - Quantité consommée",7,INFIRMIER,0
24577,"T 3.1 Chlorure De Sodium, 0.9%, 500Ml, Perfusion, Unite - Quantité perdue",7,INFIRMIER,0
24578,"T 3.1 Chlorure De Sodium, 0.9%, 500Ml, Perfusion, Unite - Stock disponible utilisable",7,INFIRMIER,0
24579,"T 3.1 Chlorure de Sodium, 0.9%, 500Ml, Perfusion, Unite  - Quantité perdue",7,INFIRMIER,0
24580,"T 3.1 Ciprofloxacine Chlorhydrate, 500Mg, Tab, 100, Blister - Jours rupture de stock",7,INFIRMIER,0
24581,"T 3.1 Ciprofloxacine Chlorhydrate, 500Mg, Tab, 100, Blister - Quantité consommée",7,INFIRMIER,0
24582,"T 3.1 Ciprofloxacine Chlorhydrate, 500Mg, Tab, 100, Blister - Quantité perdue",7,INFIRMIER,0
24583,"T 3.1 Ciprofloxacine Chlorhydrate, 500Mg, Tab, 100, Blister - Stock disponible utilisable",7,INFIRMIER,0
24584,"T 3.1 Ciprofloxacine Chlorhydrate Tab, 100, Blister  - Quantité perdue",7,INFIRMIER,0
24585,T 3.1 Collier Du Cycle - Jours rupture de stock,7,INFIRMIER,0
24586,T 3.1 Collier Du Cycle - Quantité consommée,7,INFIRMIER,0
24587,T 3.1 Collier du Cycle - Quantité perdue,7,INFIRMIER,0
24588,T 3.1 Collier Du Cycle - Quantité perdue,7,INFIRMIER,0
24589,T 3.1 Collier Du Cycle - Stock disponible utilisable,7,INFIRMIER,0
24590,"T 3.1 Compresse de Gaz, 10X10Cm Non Sterile, 100 - Quantité perdue",7,INFIRMIER,0
24591,"T 3.1 Compresse de Gaz, 5X5Cm, Sterile, 10 Pces  - Quantité perdue",7,INFIRMIER,0
24592,"T 3.1 Compresse De Gaze, 10X10Cm, 12 Plis, Non Sterile, 100 - Jours rupture de stock",7,INFIRMIER,0
24593,"T 3.1 Compresse De Gaze, 10X10Cm, 12 Plis, Non Sterile, 100 - Quantité consommée",7,INFIRMIER,0
24594,"T 3.1 Compresse De Gaze, 10X10Cm, 12 Plis, Non Sterile, 100 - Quantité perdue",7,INFIRMIER,0
24595,"T 3.1 Compresse De Gaze, 10X10Cm, 12 Plis, Non Sterile, 100 - Stock disponible utilisable",7,INFIRMIER,0
24596,"T 3.1 Compresse De Gaze, 5X5Cm, Sterile, 10 Pces - Jours rupture de stock",7,INFIRMIER,0
24597,"T 3.1 Compresse De Gaze, 5X5Cm, Sterile, 10 Pces - Quantité consommée",7,INFIRMIER,0
